Time,carts,catalogue,front-end,orders,payment,queue-master,shipping,user
0,7.5716409679011765,1.7551924129630032,26.10769955061715,2.518060409629639,0.4748296925925985,1.0023641209876204,1.3846967493827553,4.18316326419761
5,9.014141204938317,2.1162867166666457,26.10769955061715,3.103671422222255,0.5152244037036954,1.0815746679012883,1.3846967493827553,5.2997470222221414
10,9.014141204938317,2.1162867166666457,26.10769955061715,3.103671422222255,0.5152244037036954,1.0815746679012883,1.3846967493827553,5.2997470222221414
15,9.014141204938317,2.1162867166666457,26.10769955061715,3.103671422222255,0.5152244037036954,1.0815746679012883,1.3846967493827553,5.2997470222221414
20,9.014141204938317,2.1162867166666457,26.10769955061715,3.103671422222255,0.5152244037036954,1.0815746679012883,1.3846967493827553,5.2997470222221414
25,9.014141204938317,2.1162867166666457,26.10769955061715,3.103671422222255,0.5152244037036954,1.0815746679012883,1.3846967493827553,5.2997470222221414
30,9.014141204938317,2.1162867166666457,29.4414308962963,3.103671422222255,0.5152244037036954,1.0815746679012883,1.601733918518541,5.2997470222221414
35,10.39749745679032,2.3787176851851863,29.4414308962963,3.5000821785185376,0.6139567314814667,1.36364879506163,1.601733918518541,6.379847064197517
40,10.39749745679032,2.3787176851851863,29.4414308962963,3.5000821785185376,0.6139567314814667,1.36364879506163,1.601733918518541,6.379847064197517
45,10.39749745679032,2.3787176851851863,29.4414308962963,3.5000821785185376,0.6139567314814667,1.36364879506163,1.601733918518541,6.379847064197517
50,10.39749745679032,2.3787176851851863,29.4414308962963,3.5000821785185376,0.6139567314814667,1.36364879506163,1.601733918518541,6.379847064197517
55,10.39749745679032,2.3787176851851863,29.4414308962963,3.5000821785185376,0.6139567314814667,1.36364879506163,1.601733918518541,6.379847064197517
60,10.39749745679032,2.3787176851851863,34.183537104938274,3.5000821785185376,0.6139567314814667,1.36364879506163,1.777901849382707,6.379847064197517
65,11.813655393827089,2.7605022277777347,34.183537104938274,4.0499960444444865,0.7211402611111515,1.438972588888882,1.777901849382707,7.227480439506189
70,11.813655393827089,2.7605022277777347,34.183537104938274,4.0499960444444865,0.7211402611111515,1.438972588888882,1.777901849382707,7.227480439506189
75,11.813655393827089,2.760502227777734,34.183537104938274,4.0499960444444865,0.7211402611111515,1.438972588888882,1.777901849382707,7.227480439506189
80,11.813655393827089,2.7605022277777347,34.183537104938274,4.0499960444444865,0.7211402611111515,1.438972588888882,1.777901849382707,7.227480439506189
85,11.813655393827089,2.7605022277777347,34.183537104938274,4.0499960444444865,0.7211402611111515,1.438972588888882,1.777901849382707,7.227480439506189
90,11.813655393827089,2.7605022277777347,40.19005455802471,4.0499960444444865,0.7211402611111515,1.438972588888882,1.9272790580246546,7.227480439506189
95,13.435939735802691,3.1030246537037938,40.19005455802471,4.478235457777794,0.7705905962963142,1.6118652592592615,1.9272790580246546,8.294748004938256
100,13.435939735802691,3.1030246537037938,40.19005455802471,4.478235457777794,0.7705905962963142,1.6118652592592615,1.9272790580246546,8.294748004938254
105,13.435939735802691,3.1030246537037938,40.19005455802471,4.478235457777794,0.7705905962963142,1.6118652592592615,1.9272790580246546,8.294748004938254
110,13.435939735802691,3.1030246537037938,40.19005455802471,4.478235457777794,0.7705905962963142,1.6118652592592615,1.9272790580246546,8.294748004938254
115,13.435939735802691,3.1030246537037938,40.19005455802471,4.478235457777794,0.7705905962963142,1.6118652592592615,1.9272790580246546,8.294748004938254
120,13.435939735802691,3.1030246537037938,43.94392444814829,4.478235457777794,0.7705905962963142,1.6118652592592615,2.1222255999999917,8.294748004938254
125,13.256637329412344,3.012478605397022,43.94392444814829,4.920943130689833,0.8430281409492089,1.7704387625094444,2.1222255999999917,9.041876554641162
130,13.256637329412344,3.012478605397022,43.94392444814829,4.920943130689833,0.8430281409492089,1.7704387625094447,2.1222255999999917,9.041876554641162
135,13.256637329412344,3.0124786053970216,43.94392444814829,4.920943130689833,0.8430281409492089,1.7704387625094447,2.1222255999999917,9.041876554641158
140,13.256637329412344,3.012478605397022,43.94392444814829,4.920943130689833,0.8430281409492089,1.7704387625094447,2.1222255999999917,9.041876554641162
145,13.256637329412344,3.012478605397022,43.94392444814829,4.920943130689833,0.8430281409492089,1.7704387625094447,2.1222255999999917,9.041876554641162
150,13.256637329412344,3.012478605397022,44.77486017530883,4.920943130689833,0.8430281409492089,1.7704387625094447,2.119635702469067,9.041876554641162
155,14.10668003703719,3.2729213240741126,44.77486017530883,4.860275236296308,0.8485591351851932,1.8498781111111668,2.119635702469067,8.716723212345654
160,14.10668003703719,3.2729213240741126,44.77486017530883,4.860275236296308,0.8485591351851932,1.8498781111111668,2.119635702469067,8.716723212345654
165,14.10668003703719,3.2729213240741126,44.77486017530883,4.860275236296308,0.8485591351851932,1.8498781111111668,2.119635702469067,8.716723212345654
170,14.10668003703719,3.2729213240741126,44.77486017530883,4.860275236296308,0.8485591351851932,1.8498781111111668,2.119635702469067,8.716723212345654
175,14.10668003703719,3.2729213240741126,44.77486017530883,4.860275236296308,0.8485591351851932,1.8498781111111668,2.119635702469067,8.716723212345654
180,14.10668003703719,3.2729213240741126,42.50383046543207,4.860275236296308,0.8485591351851932,1.8498781111111668,2.166551472839588,8.716723212345654
185,12.90436297777792,3.182820311111127,42.50383046543207,5.007908342963,0.8768628129629974,1.7816118333333484,2.166551472839588,8.819062660493863
190,12.90436297777792,3.182820311111127,42.50383046543207,5.007908342963,0.8768628129629974,1.7816118333333484,2.166551472839588,8.819062660493863
