Time,carts,catalogue,front-end,orders,payment,queue-master,shipping,user
0,40353792,17498112,16867328,115032064,5259264,20516864,156684288,13119488
5,40353792,17498112,16867328,115032064,5259264,20516864,156684288,13119488
10,40353792,17498112,16867328,115032064,5259264,20516864,156684288,13119488
15,40353792,17498112,16867328,115032064,5259264,20516864,156684288,13119488
20,40353792,17498112,16867328,115032064,5259264,20516864,156684288,13119488
25,40353792,17498112,16867328,115032064,5259264,20516864,156684288,13119488
30,40484864,17498112,16867328,115032064,5259264,20516864,156684288,13119488
35,40484864,17498112,16867328,115032064,5259264,20516864,156684288,13119488
40,40484864,17498112,16867328,115032064,5259264,20516864,156684288,13119488
45,40484864,17498112,16867328,115032064,5259264,20516864,156684288,13119488
50,40484864,17498112,16867328,115032064,5259264,20516864,156684288,13119488
55,40484864,17498112,16867328,115032064,5259264,20516864,156684288,13119488
60,40484864,17498112,16867328,115216384,5259264,20590592,156684288,13119488
65,40484864,17498112,16867328,115216384,5259264,20590592,156684288,13119488
70,40484864,17498112,16867328,115216384,5259264,20590592,156684288,13119488
75,40484864,17498112,16867328,115216384,5259264,20590592,156684288,13119488
80,40484864,17498112,16867328,115216384,5259264,20590592,156684288,13119488
85,40484864,17498112,16867328,115216384,5259264,20590592,156684288,13119488
90,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13119488
95,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13119488
100,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13119488
105,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13119488
110,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13119488
115,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13119488
120,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13148160
125,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13148160
130,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13148160
135,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13148160
140,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13148160
145,40484864,17498112,16867328,115253248,5259264,20590592,156684288,13148160
150,40890368,17498112,16867328,115261440,5259264,20606976,156684288,13156352
155,40890368,17498112,16867328,115261440,5259264,20606976,156684288,13156352
160,40890368,17498112,16867328,115261440,5259264,20606976,156684288,13156352
165,40890368,17498112,16867328,115261440,5259264,20606976,156684288,13156352
170,40890368,17498112,16867328,115261440,5259264,20606976,156684288,13156352
175,40890368,17498112,16867328,115261440,5259264,20606976,156684288,13156352
180,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
185,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
190,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
195,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
200,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
205,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
210,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
215,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
220,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
225,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
230,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
235,40890368,17498112,16867328,115286016,5259264,20623360,156684288,13156352
240,40910848,17498112,16867328,115294208,5259264,20623360,156684288,13156352
245,40910848,17498112,16867328,115294208,5259264,20623360,156684288,13156352
250,40910848,17498112,16867328,115294208,5259264,20623360,156684288,13156352
255,40910848,17498112,16867328,115294208,5259264,20623360,156684288,13156352
260,40910848,17498112,16867328,115294208,5259264,20623360,156684288,13156352
265,40910848,17498112,16867328,115294208,5259264,20623360,156684288,13156352
270,40910848,17502208,16867328,115298304,5259264,20623360,156684288,13156352
275,40910848,17502208,16867328,115298304,5259264,20623360,156684288,13156352
280,40910848,17502208,16867328,115298304,5259264,20623360,156684288,13156352
285,40910848,17502208,16867328,115298304,5259264,20623360,156684288,13156352
290,40910848,17502208,16867328,115298304,5259264,20623360,156684288,13156352
295,40910848,17502208,16867328,115298304,5259264,20623360,156684288,13156352
300,40910848,17502208,16867328,115298304,5259264,20643840,156684288,13156352
