Time,carts,catalogue,front-end,orders,payment,queue-master,shipping,user
0,0.2901899456789164,0.10540256481485138,0.20086382098781297,0.1374651540740396,0.104195924074104,0.2026206888888423,0.23729460740735897,0.10938077037036677
5,0.28990598271623946,0.10499479259256835,0.20086382098781297,0.1362508629629836,0.09817526111106645,0.20599726172849278,0.23729460740735897,0.1029701382716341
10,0.28990598271623946,0.10499479259256835,0.20086382098781297,0.1362508629629836,0.09817526111106645,0.2059972617284928,0.23729460740735897,0.1029701382716341
15,0.28990598271623946,0.10499479259256835,0.20086382098781297,0.1362508629629836,0.09817526111106645,0.2059972617284928,0.23729460740735897,0.1029701382716341
20,0.28990598271623946,0.10499479259256835,0.20086382098781297,0.1362508629629836,0.09817526111106645,0.2059972617284928,0.23729460740735897,0.1029701382716341
25,0.28990598271623946,0.10499479259256835,0.20086382098781297,0.1362508629629836,0.09817526111106645,0.2059972617284928,0.23729460740735897,0.1029701382716341
30,0.28990598271623946,0.10499479259256835,0.1914015506173077,0.1362508629629836,0.09817526111106645,0.2059972617284928,0.2330370222221007,0.1029701382716341
35,0.30241705555572146,0.10352881111112275,0.1914015506173077,0.13552116888890683,0.09906607222218453,0.20346437407417042,0.23303702222210068,0.10514633580248336
40,0.30241705555572146,0.10352881111112279,0.1914015506173077,0.13552116888890683,0.09906607222218453,0.20346437407417042,0.2330370222221007,0.10514633580248336
45,0.30241705555572146,0.10352881111112275,0.1914015506173077,0.13552116888890683,0.09906607222218453,0.20346437407417042,0.2330370222221007,0.10514633580248336
50,0.30241705555572146,0.10352881111112275,0.1914015506173077,0.13552116888890683,0.09906607222218453,0.20346437407417042,0.2330370222221007,0.10514633580248336
55,0.30241705555572146,0.10352881111112275,0.1914015506173077,0.13552116888890683,0.09906607222218453,0.20346437407417042,0.2330370222221007,0.10514633580248336
60,0.30241705555572146,0.10352881111112275,0.19769838148156987,0.13552116888890683,0.09906607222218453,0.20346437407417042,0.24545581481482787,0.10514633580248336
65,0.2803602814815855,0.10932416111112768,0.19769838148156987,0.13900582592593005,0.10560595925926251,0.20114236419759537,0.24545581481482787,0.10899241234567485
70,0.2803602814815855,0.10932416111112764,0.19769838148156987,0.13900582592593005,0.10560595925926251,0.20114236419759537,0.24545581481482787,0.10899241234567485
75,0.2803602814815855,0.10932416111112768,0.19769838148156987,0.13900582592593005,0.10560595925926251,0.20114236419759537,0.24545581481482787,0.10899241234567485
80,0.2803602814815855,0.10932416111112768,0.19769838148156987,0.13900582592593005,0.10560595925926251,0.20114236419759537,0.24545581481482787,0.10899241234567485
85,0.2803602814815855,0.10932416111112768,0.19769838148156987,0.13900582592593005,0.10560595925926251,0.20114236419759537,0.24545581481482787,0.10899241234567485
90,0.2803602814815855,0.10932416111112768,0.18762717160494324,0.13900582592593005,0.10560595925926251,0.20114236419759537,0.24903587407405012,0.10899241234567485
95,0.2821510037036228,0.11000084074076447,0.18762717160494324,0.12825031777782459,0.10337878148150097,0.20157332469142164,0.24903587407405012,0.10654132592584192
100,0.2821510037036228,0.11000084074076447,0.18762717160494324,0.12825031777782459,0.10337878148150097,0.20157332469142164,0.24903587407405012,0.10654132592584192
105,0.2821510037036228,0.11000084074076447,0.18762717160494324,0.12825031777782459,0.10337878148150097,0.20157332469142164,0.24903587407405012,0.10654132592584192
110,0.2821510037036228,0.11000084074076447,0.18762717160494324,0.12825031777782459,0.10337878148150097,0.20157332469142164,0.24903587407405012,0.10654132592584192
115,0.2821510037036228,0.11000084074076447,0.18762717160494324,0.12825031777782459,0.10337878148150097,0.20157332469142164,0.24903587407405012,0.10654132592584192
