Time,carts,catalogue,front-end,orders,payment,queue-master,shipping,user
0,11.552950492592506,1.965495612962955,27.361716391358105,3.1053607659259796,0.5059050277777841,1.0882635703703756,1.237636661728405,5.5600640716048515
5,11.552950492592506,1.965495612962955,27.361716391358105,3.1053607659259796,0.5059050277777841,1.0882635703703756,1.237636661728405,5.5600640716048515
10,11.552950492592506,1.965495612962955,27.361716391358105,3.1053607659259796,0.5059050277777841,1.0882635703703756,1.237636661728405,5.5600640716048515
15,11.552950492592506,1.965495612962955,29.004846119753186,3.1053607659259796,0.5059050277777841,1.0882635703703756,1.208864948148122,5.5600640716048515
20,12.546818392592355,2.02109544629631,29.004846119753186,3.25484724814807,0.479219649999994,1.0379373469136846,1.208864948148122,5.27233791234564
25,12.546818392592355,2.02109544629631,29.004846119753186,3.25484724814807,0.479219649999994,1.0379373469136846,1.208864948148122,5.27233791234564
30,12.546818392592355,2.02109544629631,29.004846119753186,3.25484724814807,0.479219649999994,1.0379373469136846,1.208864948148122,5.27233791234564
35,12.546818392592355,2.02109544629631,29.004846119753186,3.25484724814807,0.479219649999994,1.0379373469136846,1.208864948148122,5.27233791234564
40,12.546818392592355,2.02109544629631,29.004846119753186,3.25484724814807,0.479219649999994,1.0379373469136846,1.208864948148122,5.27233791234564
45,12.546818392592355,2.02109544629631,29.049309539506098,3.25484724814807,0.479219649999994,1.0379373469136846,1.2229437074073546,5.27233791234564
50,12.006726007407563,1.993603464814829,29.049309539506098,3.1310406111111257,0.5044282388888527,1.0399071679011915,1.2229437074073546,5.484016318518605
55,12.006726007407563,1.993603464814829,29.049309539506098,3.1310406111111257,0.5044282388888527,1.0399071679011918,1.2229437074073546,5.484016318518605
60,12.006726007407563,1.993603464814829,29.049309539506098,3.1310406111111257,0.5044282388888527,1.0399071679011915,1.2229437074073546,5.484016318518605
65,12.006726007407563,1.993603464814829,29.049309539506098,3.1310406111111257,0.5044282388888527,1.0399071679011915,1.2229437074073546,5.484016318518605
70,12.006726007407563,1.993603464814829,29.049309539506098,3.1310406111111257,0.5044282388888527,1.0399071679011915,1.2229437074073546,5.484016318518605
75,12.006726007407563,1.993603464814829,29.080898740428207,3.1310406111111257,0.5044282388888527,1.0399071679011915,1.1939624079273208,5.484016318518605
80,11.562801354321097,2.0450206111110836,29.080898740428214,3.0981568303704314,0.5098157648147974,1.0221716333332698,1.1939624079273208,5.472953396296373
85,11.562801354321097,2.0450206111110836,29.080898740428214,3.0981568303704314,0.5098157648147974,1.0221716333332698,1.1939624079273208,5.472953396296373
90,11.562801354321097,2.0450206111110836,29.080898740428214,3.0981568303704314,0.5098157648147974,1.0221716333332698,1.1939624079273208,5.472953396296373
95,11.562801354321097,2.0450206111110836,29.080898740428214,3.0981568303704314,0.5098157648147974,1.0221716333332698,1.1939624079273208,5.472953396296373
100,11.562801354321097,2.0450206111110836,29.080898740428214,3.0981568303704314,0.5098157648147974,1.0221716333332698,1.1939624079273208,5.472953396296373
105,11.562801354321097,2.0450206111110836,28.342204971605266,3.0981568303704314,0.5098157648147974,1.0221716333332698,1.2352529160493142,5.472953396296373
110,12.585210199999835,2.0266465333333126,28.342204971605266,3.1128943407407794,0.4937989833333357,1.0780285999999253,1.2352529160493142,5.207003106172832
115,12.585210199999835,2.0266465333333126,28.342204971605266,3.1128943407407794,0.4937989833333357,1.0780285999999253,1.2352529160493142,5.207003106172832
120,12.585210199999835,2.026646533333312,28.342204971605266,3.1128943407407794,0.4937989833333357,1.0780285999999253,1.2352529160493142,5.207003106172832
125,12.585210199999835,2.0266465333333126,28.342204971605266,3.1128943407407794,0.4937989833333357,1.0780285999999253,1.2352529160493142,5.207003106172832
130,12.585210199999835,2.0266465333333126,28.342204971605266,3.1128943407407794,0.4937989833333357,1.0780285999999253,1.2352529160493142,5.207003106172832
135,12.585210199999835,2.0266465333333126,29.142916358024973,3.1128943407407794,0.4937989833333357,1.0780285999999253,1.2231601814814446,5.207003106172832
140,12.596150826719368,2.011339612893172,29.142916358024973,3.275191330466667,0.4957908208427476,1.0081056111722269,1.2231601814814446,5.710303902796233
145,12.596150826719368,2.011339612893172,29.142916358024973,3.275191330466667,0.4957908208427476,1.0081056111722269,1.2231601814814446,5.710303902796233
150,12.596150826719366,2.011339612893172,29.142916358024973,3.275191330466667,0.4957908208427476,1.0081056111722269,1.2231601814814446,5.710303902796233
155,12.596150826719368,2.011339612893172,29.142916358024973,3.275191330466667,0.4957908208427476,1.0081056111722269,1.2231601814814446,5.710303902796233
160,12.596150826719368,2.011339612893172,29.142916358024973,3.275191330466667,0.4957908208427476,1.0081056111722269,1.2231601814814446,5.710303902796233
165,12.596150826719368,2.011339612893172,29.570478160493856,3.275191330466667,0.4957908208427476,1.0081056111722266,1.224525537037029,5.710303902796233
170,12.74817936913577,2.0577961351851517,29.570478160493856,3.053660774073958,0.481764298148143,0.9843621222221037,1.224525537037029,5.395058829629554
175,12.74817936913577,2.0577961351851517,29.570478160493856,3.053660774073958,0.481764298148143,0.9843621222221037,1.224525537037029,5.395058829629554
180,12.74817936913577,2.0577961351851517,29.570478160493856,3.053660774073958,0.481764298148143,0.9843621222221037,1.224525537037029,5.395058829629554
185,12.74817936913577,2.0577961351851517,29.570478160493856,3.053660774073958,0.481764298148143,0.9843621222221037,1.224525537037029,5.395058829629554
190,12.74817936913577,2.0577961351851517,29.570478160493856,3.053660774073958,0.481764298148143,0.9843621222221037,1.224525537037029,5.395058829629554
195,12.74817936913577,2.0577961351851517,29.42467903086411,3.053660774073958,0.481764298148143,0.9843621222221037,1.2372205209875755,5.395058829629554
200,12.619138522222222,2.024367687037014,29.42467903086411,3.1515296207406354,0.4820327500000218,1.0111634382715913,1.2372205209875755,5.641103765432165
205,12.619138522222222,2.024367687037014,29.42467903086411,3.151529620740635,0.4820327500000218,1.0111634382715913,1.2372205209875755,5.641103765432165
210,12.619138522222222,2.024367687037014,29.42467903086411,3.151529620740635,0.4820327500000218,1.0111634382715913,1.2372205209875755,5.641103765432165
215,12.619138522222222,2.024367687037014,29.42467903086411,3.151529620740635,0.4820327500000218,1.0111634382715913,1.2372205209875755,5.641103765432165
220,12.619138522222222,2.024367687037014,29.42467903086411,3.151529620740635,0.4820327500000218,1.0111634382715913,1.2372205209875755,5.641103765432165
225,12.619138522222222,2.024367687037014,28.650903076543354,3.151529620740635,0.4820327500000218,1.0111634382715913,1.1611782395060868,5.641103765432165
230,12.61845149876541,2.1345181185184683,28.650903076543354,3.1654839918517745,0.47901152777780204,1.0211252962962876,1.1611782395060868,5.559954641975406
235,12.61845149876541,2.1345181185184683,28.650903076543354,3.1654839918517745,0.47901152777780204,1.0211252962962876,1.1611782395060868,5.559954641975406
240,12.61845149876541,2.1345181185184683,28.650903076543354,3.1654839918517745,0.47901152777780204,1.0211252962962876,1.1611782395060868,5.559954641975406
245,12.61845149876541,2.1345181185184683,28.650903076543354,3.1654839918517745,0.47901152777780204,1.0211252962962876,1.1611782395060868,5.559954641975406
250,12.61845149876541,2.1345181185184683,28.650903076543354,3.1654839918517745,0.47901152777780204,1.0211252962962876,1.1611782395060868,5.559954641975406
255,12.61845149876541,2.1345181185184683,28.30179988765434,3.1654839918517745,0.47901152777780204,1.0211252962962876,1.1982064024691064,5.559954641975406
260,12.73840606172851,2.092370607407348,28.30179988765434,3.0649077725924885,0.4799106388888832,0.9997912716049082,1.1982064024691064,5.290787734567863
265,12.73840606172851,2.092370607407348,28.30179988765434,3.0649077725924885,0.4799106388888832,0.9997912716049082,1.1982064024691064,5.290787734567863
270,12.73840606172851,2.092370607407348,28.30179988765434,3.0649077725924885,0.4799106388888832,0.9997912716049082,1.1982064024691064,5.290787734567863
275,12.73840606172851,2.092370607407348,28.30179988765434,3.0649077725924885,0.4799106388888832,0.9997912716049082,1.1982064024691064,5.290787734567863
280,12.73840606172851,2.092370607407348,28.30179988765434,3.0649077725924885,0.4799106388888832,0.9997912716049082,1.1982064024691064,5.290787734567863
285,12.73840606172851,2.092370607407348,28.216166039506497,3.0649077725924885,0.4799106388888832,0.9997912716049082,1.1607329074074446,5.290787734567863
290,12.191915898765618,2.2018822388888437,28.216166039506497,3.198842433333388,0.5015489314814658,1.0035805691357798,1.1607329074074446,5.514514672839501
295,12.191915898765618,2.2018822388888437,28.216166039506497,3.198842433333388,0.5015489314814658,1.0035805691357798,1.1607329074074446,5.514514672839501
300,12.191915898765618,2.2018822388888437,28.216166039506497,3.198842433333388,0.5015489314814658,1.0035805691357798,1.1607329074074446,5.514514672839501
